Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Cost,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1052,11/8/2023,Charlie,East,2072.78,18,Furniture,3271.62,3271.62,Returning,0.19,Bank Transfer,Retail,East-Charlie
1016,10/16/2023,Eve,West,8786.95,11,Electronics,3094.57,3094.57,Returning,0.1,Credit Card,Retail,West-Eve
1013,9/7/2023,Alice,West,7413.36,16,Furniture,919.58,919.58,Returning,0.14,Bank Transfer,Online,West-Alice
1030,2/5/2023,David,East,236.08,49,Furniture,2590.29,2590.29,Returning,0.26,Cash,Retail,East-David
1019,8/27/2023,Charlie,North,2558.92,18,Food,3591.14,3591.14,Returning,0.09,Credit Card,Online,North-Charlie
1017,5/28/2023,David,East,2222.62,35,Electronics,4867.64,4867.64,Returning,0.28,Credit Card,Online,East-David
1063,8/15/2023,Alice,East,2780.98,26,Food,1046.96,1046.96,New,0.07,Credit Card,Retail,East-Alice
1019,9/1/2023,David,West,2550.84,16,Clothing,97.24,97.24,New,0.22,Bank Transfer,Retail,West-David
1092,12/3/2023,David,East,719.01,6,Clothing,422.74,422.74,Returning,0.19,Credit Card,Retail,East-David
1058,12/31/2023,Alice,West,4643.51,44,Clothing,1910.47,1910.47,New,0.22,Bank Transfer,Online,West-Alice
1055,7/20/2023,Eve,West,7354.06,43,Furniture,4111.7,4111.7,Returning,0.13,Bank Transfer,Online,West-Eve
1090,6/3/2023,David,South,6106.64,47,Furniture,85.35,85.35,New,0.28,Cash,Online,South-David
1090,3/14/2023,David,East,6761.43,47,Furniture,2310.82,2310.82,New,0.19,Cash,Retail,East-David
1062,7/20/2023,Eve,North,903.38,48,Electronics,1679.69,1679.69,New,0.09,Credit Card,Online,North-Eve
1023,10/23/2023,David,South,9519.76,42,Food,309.78,309.78,Returning,0.19,Credit Card,Retail,South-David
1009,1/17/2023,David,West,8401.07,12,Furniture,2278.67,2278.67,New,0.09,Cash,Retail,West-David
1012,5/9/2023,David,West,8070.39,13,Food,1311.01,1311.01,Returning,0.09,Bank Transfer,Retail,West-David
1001,8/5/2023,Bob,North,8247.54,4,Food,1791.83,1791.83,Returning,0.12,Bank Transfer,Online,North-Bob
1058,3/2/2023,Eve,West,9333.83,39,Food,3542.8,3542.8,Returning,0.26,Cash,Online,West-Eve
1001,4/14/2023,David,East,5488.11,2,Electronics,2631.68,2631.68,New,0.15,Bank Transfer,Online,East-David
1034,2/11/2023,Eve,South,2082.79,26,Electronics,667,667,New,0.2,Cash,Retail,South-Eve
1096,1/25/2023,Charlie,West,6206.16,27,Clothing,4809,4809,New,0.12,Cash,Online,West-Charlie
1048,2/8/2023,Charlie,West,7454.53,27,Clothing,3197.76,3197.76,Returning,0.08,Credit Card,Online,West-Charlie
1089,10/18/2023,David,North,7405.38,15,Food,3841.05,3841.05,Returning,0.29,Credit Card,Retail,North-David
1001,5/11/2023,Eve,East,5262.35,8,Clothing,442.11,442.11,New,0.18,Cash,Retail,East-Eve
1016,8/17/2023,Eve,West,777.74,7,Food,282.94,282.94,Returning,0.28,Credit Card,Online,West-Eve
1061,4/18/2023,Eve,North,3774.02,47,Electronics,146.27,146.27,New,0.06,Cash,Retail,North-Eve
1064,6/21/2023,Bob,West,9215.59,46,Electronics,984.53,984.53,New,0.04,Bank Transfer,Online,West-Bob
1063,4/12/2023,Charlie,North,5886.04,40,Electronics,2101.32,2101.32,New,0.26,Bank Transfer,Retail,North-Charlie
1069,12/20/2023,Eve,North,5429.49,12,Furniture,4682.34,4682.34,New,0.2,Bank Transfer,Retail,North-Eve
1022,1/12/2023,Eve,East,2761.65,13,Food,2312.45,2312.45,Returning,0.06,Bank Transfer,Online,East-Eve
1093,10/2/2023,Bob,West,3747.64,43,Electronics,1486.76,1486.76,New,0.08,Cash,Retail,West-Bob
1067,4/11/2023,Bob,East,8963.93,17,Food,2831.58,2831.58,New,0.24,Bank Transfer,Retail,East-Bob
1076,2/13/2023,Eve,North,6697.98,17,Clothing,604.08,604.08,New,0.14,Bank Transfer,Retail,North-Eve
1026,11/1/2023,Alice,South,7895.13,36,Clothing,3067.05,3067.05,New,0.2,Bank Transfer,Online,South-Alice
1016,1/17/2023,Eve,West,4598.02,21,Electronics,2863.74,2863.74,New,0.1,Bank Transfer,Retail,West-Eve
1051,11/26/2023,Eve,South,6339.45,8,Food,3970.37,3970.37,New,0.11,Cash,Retail,South-Eve
1086,2/26/2023,Bob,West,2559,5,Electronics,4934.1,4934.1,New,0.3,Bank Transfer,Online,West-Bob
1057,11/7/2023,Bob,East,7084.06,26,Clothing,1291.82,1291.82,Returning,0.07,Credit Card,Online,East-Bob
1029,10/30/2023,Eve,East,4333.25,16,Electronics,2572.8,2572.8,Returning,0.15,Credit Card,Retail,East-Eve
1078,1/12/2023,Eve,East,4481.2,36,Food,4548.88,4548.88,Returning,0.25,Credit Card,Retail,East-Eve
1092,11/14/2023,Eve,East,6528.29,28,Clothing,3936.69,3936.69,Returning,0.07,Credit Card,Retail,East-Eve
1069,3/21/2023,Bob,East,9369.18,29,Furniture,2462.66,2462.66,New,0.12,Credit Card,Online,East-Bob
1047,8/4/2023,Eve,South,733.66,47,Clothing,4729.59,4729.59,Returning,0.18,Credit Card,Retail,South-Eve
1094,12/5/2023,Eve,East,8264.96,12,Furniture,333.32,333.32,Returning,0.14,Cash,Online,East-Eve
1062,9/21/2023,David,North,2994.59,37,Electronics,4658.44,4658.44,Returning,0.14,Credit Card,Online,North-David
1069,5/29/2023,Alice,North,4494.8,30,Electronics,300.01,300.01,New,0.11,Bank Transfer,Retail,North-Alice
1076,3/22/2023,Charlie,South,316.94,23,Food,2759.16,2759.16,Returning,0.18,Credit Card,Retail,South-Charlie
1016,8/3/2023,Alice,West,3080.36,16,Furniture,4457.68,4457.68,Returning,0.19,Cash,Online,West-Alice
1090,7/17/2023,David,North,5076.05,14,Electronics,1350.47,1350.47,New,0.2,Credit Card,Retail,North-David
1090,7/19/2023,Charlie,West,656.14,10,Furniture,2387.63,2387.63,Returning,0.02,Bank Transfer,Retail,West-Charlie
1048,1/25/2023,Eve,South,4961.85,7,Electronics,1655.43,1655.43,New,0.19,Bank Transfer,Online,South-Eve
1085,3/30/2023,David,West,9278.4,45,Clothing,4763.11,4763.11,Returning,0.29,Cash,Retail,West-David
1039,9/25/2023,Eve,West,1143.39,37,Electronics,4127.05,4127.05,New,0.16,Cash,Online,West-Eve
1100,5/23/2023,Bob,West,7667.96,29,Food,3559.56,3559.56,Returning,0.21,Cash,Retail,West-Bob
1033,2/28/2023,David,West,4155.74,3,Clothing,2958.75,2958.75,Returning,0.17,Cash,Online,West-David
1094,12/31/2023,Bob,South,6586.22,15,Food,4111.93,4111.93,Returning,0.26,Credit Card,Online,South-Bob
1023,1/26/2023,David,North,2676.34,36,Clothing,1991.72,1991.72,New,0.28,Credit Card,Retail,North-David
1010,2/16/2023,David,East,1678.97,47,Furniture,2265.38,2265.38,Returning,0.06,Bank Transfer,Online,East-David
1069,10/15/2023,Bob,West,1688.58,46,Food,3663.51,3663.51,New,0.13,Cash,Online,West-Bob
1100,9/23/2023,Charlie,North,797.87,19,Electronics,1820.89,1820.89,New,0.12,Cash,Retail,North-Charlie
1034,1/16/2023,Alice,North,1937.9,13,Furniture,366.31,366.31,New,0.12,Credit Card,Retail,North-Alice
1052,7/18/2023,Eve,South,6675.77,42,Electronics,417.96,417.96,New,0.04,Cash,Retail,South-Eve
1095,10/9/2023,David,North,8828.74,21,Clothing,621.05,621.05,Returning,0.24,Bank Transfer,Online,North-David
1010,3/27/2023,Eve,South,8159.84,37,Clothing,4354.92,4354.92,Returning,0.01,Bank Transfer,Online,South-Eve
1019,9/7/2023,Bob,West,6882.83,27,Electronics,2387.52,2387.52,Returning,0.16,Cash,Online,West-Bob
1058,9/27/2023,Eve,West,1193.28,29,Electronics,3578.77,3578.77,New,0.2,Bank Transfer,Retail,West-Eve
1096,12/1/2023,Bob,East,2962.96,20,Furniture,1994.9,1994.9,Returning,0.06,Bank Transfer,Online,East-Bob
1001,4/27/2023,Eve,East,3167.09,25,Electronics,1330.62,1330.62,New,0.27,Credit Card,Online,East-Eve
1069,1/7/2023,Alice,East,2574.57,6,Food,1768.6,1768.6,New,0.25,Bank Transfer,Retail,East-Alice
1004,5/17/2023,Alice,North,5198.56,36,Food,3981.2,3981.2,New,0.14,Cash,Online,North-Alice
1016,6/25/2023,Alice,West,5401.98,2,Electronics,3144.82,3144.82,Returning,0.12,Cash,Retail,West-Alice
1024,11/24/2023,Alice,South,3633.17,22,Food,4691.32,4691.32,Returning,0.07,Bank Transfer,Retail,South-Alice
1080,11/11/2023,Alice,East,3602.51,32,Electronics,3414.54,3414.54,New,0.22,Cash,Retail,East-Alice
1002,8/3/2023,Alice,South,8302.7,16,Furniture,2872.4,2872.4,Returning,0.04,Credit Card,Online,South-Alice
1092,3/23/2023,Bob,South,7914,18,Food,3070.47,3070.47,Returning,0.2,Bank Transfer,Online,South-Bob
1032,8/11/2023,David,East,3147.18,5,Food,4714.74,4714.74,New,0.25,Bank Transfer,Online,East-David
1091,4/13/2023,Eve,West,9146.51,36,Electronics,3951.59,3951.59,New,0.07,Bank Transfer,Retail,West-Eve
1084,9/30/2023,Alice,East,9532.87,30,Food,169,169,Returning,0.26,Cash,Retail,East-Alice
1024,1/14/2023,Bob,South,3334.75,45,Clothing,2693.99,2693.99,New,0.01,Cash,Retail,South-Bob
1012,6/8/2023,Bob,East,3608.81,19,Furniture,3457.28,3457.28,New,0.27,Bank Transfer,Online,East-Bob
1050,6/1/2023,Bob,South,5105.78,23,Furniture,3756.06,3756.06,Returning,0.04,Cash,Online,South-Bob
1035,4/18/2023,David,South,9417.1,34,Food,1105.05,1105.05,Returning,0.19,Cash,Online,South-David
1033,7/7/2023,Eve,East,8775.56,13,Food,4342.53,4342.53,New,0.08,Bank Transfer,Online,East-Eve
1033,10/28/2023,David,North,1115.42,43,Clothing,4781.42,4781.42,Returning,0.25,Bank Transfer,Online,North-David
1061,4/8/2023,Charlie,East,3988.03,29,Clothing,1221.74,1221.74,New,0.15,Cash,Retail,East-Charlie
1051,5/11/2023,Bob,North,5578.37,36,Food,4418.95,4418.95,New,0.04,Bank Transfer,Online,North-Bob
1043,10/20/2023,Charlie,South,5081.01,22,Food,530.04,530.04,Returning,0.17,Bank Transfer,Retail,South-Charlie
1012,6/20/2023,Alice,South,2019.24,47,Clothing,325.75,325.75,New,0.12,Bank Transfer,Retail,South-Alice
1067,7/2/2023,Alice,North,8602.29,36,Electronics,689.66,689.66,New,0.2,Bank Transfer,Online,North-Alice
1065,12/30/2023,David,South,6801.71,9,Clothing,335.82,335.82,New,0.26,Cash,Retail,South-David
1033,2/8/2023,Eve,North,8395.29,39,Electronics,4232.81,4232.81,Returning,0.12,Bank Transfer,Online,North-Eve
1040,1/15/2023,Charlie,North,8601.77,19,Furniture,342.3,342.3,Returning,0.09,Credit Card,Online,North-Charlie
1074,1/4/2023,Eve,South,7508.72,38,Furniture,1394.74,1394.74,Returning,0,Bank Transfer,Retail,South-Eve
1043,12/15/2023,David,West,4448.18,6,Clothing,563.59,563.59,New,0.17,Credit Card,Online,West-David
1044,7/29/2023,Alice,North,6144.41,47,Electronics,1512.34,1512.34,New,0.12,Bank Transfer,Online,North-Alice
1029,6/10/2023,Eve,East,1687.62,15,Clothing,498.27,498.27,Returning,0.11,Credit Card,Retail,East-Eve
1013,1/16/2023,Eve,East,6769.09,20,Clothing,3356.62,3356.62,Returning,0.05,Credit Card,Retail,East-Eve
1012,4/18/2023,Alice,South,1874.61,9,Electronics,709.97,709.97,Returning,0.13,Bank Transfer,Retail,South-Alice
1095,11/7/2023,Charlie,West,6970.1,32,Clothing,4266.64,4266.64,New,0.3,Bank Transfer,Retail,West-Charlie
1046,8/15/2023,Alice,South,2373.02,4,Furniture,4095.1,4095.1,Returning,0.09,Bank Transfer,Retail,South-Alice
1002,6/19/2023,Eve,West,1263.76,18,Food,117.63,117.63,New,0.18,Credit Card,Retail,West-Eve
1035,2/3/2023,Charlie,North,1736.32,5,Food,4483.85,4483.85,Returning,0.23,Cash,Online,North-Charlie
1087,9/8/2023,Charlie,North,119.72,20,Clothing,193.27,193.27,New,0.22,Cash,Online,North-Charlie
1081,9/4/2023,Alice,North,7215.52,23,Electronics,1236.25,1236.25,New,0.1,Bank Transfer,Online,North-Alice
1090,9/26/2023,Eve,North,7350.77,11,Electronics,210.33,210.33,Returning,0.18,Cash,Retail,North-Eve
1008,5/21/2023,David,East,5197.84,37,Furniture,1712.43,1712.43,New,0.26,Cash,Online,East-David
1093,10/1/2023,Eve,East,1697.49,22,Electronics,2593.64,2593.64,Returning,0,Bank Transfer,Retail,East-Eve
1026,4/6/2023,Bob,South,927.19,4,Electronics,3993.39,3993.39,New,0.13,Credit Card,Online,South-Bob
1074,8/15/2023,David,West,289.38,29,Furniture,1723.01,1723.01,New,0.07,Bank Transfer,Retail,West-David
1090,2/8/2023,Charlie,North,1740.91,44,Clothing,3542.18,3542.18,Returning,0.12,Cash,Online,North-Charlie
1034,10/29/2023,David,North,8919.47,34,Food,978.15,978.15,New,0.12,Credit Card,Retail,North-David
1007,1/29/2023,Charlie,West,2491.21,13,Furniture,3765.46,3765.46,Returning,0.22,Cash,Retail,West-Charlie
1068,11/14/2023,Charlie,West,3607.29,42,Clothing,1218.18,1218.18,Returning,0.03,Credit Card,Retail,West-Charlie
1058,9/2/2023,David,South,1142.92,9,Furniture,760.55,760.55,Returning,0.15,Cash,Retail,South-David
1075,8/24/2023,Charlie,West,2301.38,42,Clothing,967.77,967.77,New,0.17,Bank Transfer,Online,West-Charlie
1029,7/4/2023,Charlie,North,5240.32,31,Furniture,951.21,951.21,New,0.15,Cash,Online,North-Charlie
1036,9/29/2023,Bob,North,6116.75,7,Clothing,2588.67,2588.67,New,0.22,Cash,Retail,North-Bob
1089,8/24/2023,Eve,North,2528.99,4,Furniture,4231.75,4231.75,Returning,0.12,Credit Card,Retail,North-Eve
1021,8/27/2023,Eve,North,671.55,19,Clothing,444.05,444.05,Returning,0.28,Cash,Retail,North-Eve
1036,9/23/2023,Bob,North,3971.23,42,Furniture,3549.43,3549.43,New,0.14,Bank Transfer,Online,North-Bob
1010,12/25/2023,David,South,2418.61,30,Food,3289.01,3289.01,New,0.17,Bank Transfer,Retail,South-David
1073,12/6/2023,Alice,North,2273.58,31,Food,4368.97,4368.97,Returning,0.25,Bank Transfer,Retail,North-Alice
1024,3/6/2023,Alice,South,9602.64,35,Electronics,1258.53,1258.53,New,0.08,Credit Card,Online,South-Alice
1064,6/26/2023,Alice,North,6201.37,21,Clothing,2278.04,2278.04,Returning,0.02,Credit Card,Retail,North-Alice
1099,1/3/2023,Bob,East,5613.1,31,Furniture,4632.85,4632.85,New,0.21,Cash,Retail,East-Bob
1049,5/22/2023,Bob,East,4216.17,19,Clothing,3316.97,3316.97,Returning,0.14,Cash,Online,East-Bob
1099,6/7/2023,Charlie,East,4346.55,31,Food,1974.4,1974.4,New,0.27,Cash,Retail,East-Charlie
1036,11/20/2023,Alice,East,5454.96,32,Clothing,700.49,700.49,New,0.29,Credit Card,Retail,East-Alice
1082,5/26/2023,David,South,6994.66,2,Furniture,1349.3,1349.3,Returning,0.12,Credit Card,Online,South-David
1096,10/20/2023,David,South,7051.25,10,Clothing,2927.02,2927.02,Returning,0.12,Cash,Retail,South-David
1024,6/2/2023,Alice,West,1799.77,2,Furniture,3604.93,3604.93,Returning,0.12,Credit Card,Online,West-Alice
1023,7/12/2023,Alice,North,5051.12,2,Food,665.89,665.89,New,0.1,Credit Card,Retail,North-Alice
1062,3/14/2023,Alice,East,4178.39,24,Food,3018.01,3018.01,Returning,0.23,Bank Transfer,Retail,East-Alice
1096,11/1/2023,Bob,South,8718.22,17,Food,2774.24,2774.24,Returning,0.23,Bank Transfer,Retail,South-Bob
1037,12/10/2023,Bob,North,6351.05,32,Electronics,2594.08,2594.08,New,0.14,Cash,Retail,North-Bob
1012,5/20/2023,Bob,North,5371.79,16,Food,3466.11,3466.11,Returning,0.01,Cash,Retail,North-Bob
1055,7/6/2023,Eve,South,1242.41,16,Clothing,4195.38,4195.38,Returning,0.09,Bank Transfer,Online,South-Eve
1013,10/20/2023,David,East,6095.82,46,Electronics,1648.8,1648.8,Returning,0.09,Credit Card,Retail,East-David
1023,3/2/2023,David,West,1260.32,39,Food,4450.61,4450.61,New,0.24,Cash,Retail,West-David
1089,7/17/2023,Charlie,North,3438.35,31,Clothing,845.14,845.14,New,0.03,Cash,Online,North-Charlie
1099,10/22/2023,Bob,West,1514.14,43,Clothing,906.47,906.47,New,0.24,Cash,Online,West-Bob
1030,11/15/2023,Eve,East,6951.53,24,Clothing,1370.52,1370.52,Returning,0.2,Credit Card,Retail,East-Eve
1017,10/29/2023,Eve,East,2141.9,1,Furniture,641.68,641.68,New,0.22,Bank Transfer,Online,East-Eve
1062,12/10/2023,David,West,3979.41,11,Electronics,1190.08,1190.08,Returning,0.13,Cash,Retail,West-David
1084,1/11/2023,Bob,East,8967.18,21,Clothing,576.74,576.74,Returning,0.2,Bank Transfer,Online,East-Bob
1089,3/3/2023,Charlie,North,2122.73,4,Furniture,4117.67,4117.67,Returning,0.18,Bank Transfer,Online,North-Charlie
1086,11/29/2023,Bob,West,5127.27,7,Food,737.9,737.9,New,0.23,Credit Card,Retail,West-Bob
1013,8/14/2023,Alice,East,4250.79,26,Clothing,3749.12,3749.12,New,0.13,Credit Card,Online,East-Alice
1059,6/2/2023,Bob,West,279.43,47,Furniture,287.17,287.17,Returning,0.14,Credit Card,Retail,West-Bob
1019,7/18/2023,Alice,North,7948.31,12,Clothing,4745.18,4745.18,Returning,0.19,Credit Card,Online,North-Alice
1049,2/21/2023,Alice,East,783.55,31,Electronics,3570.24,3570.24,New,0.03,Credit Card,Online,East-Alice
1100,9/17/2023,Charlie,North,4795.12,17,Electronics,83.64,83.64,New,0.13,Credit Card,Online,North-Charlie
1012,2/28/2023,David,East,5650.72,33,Food,3831.09,3831.09,New,0.29,Cash,Retail,East-David
1061,3/13/2023,Bob,South,6321.42,11,Clothing,2594.71,2594.71,Returning,0.01,Bank Transfer,Retail,South-Bob
1019,5/28/2023,Alice,East,6917.45,28,Furniture,3907.86,3907.86,New,0.09,Credit Card,Online,East-Alice
1076,12/15/2023,Bob,West,2607.4,32,Food,2636.36,2636.36,New,0.09,Cash,Retail,West-Bob
1009,3/4/2023,David,East,198.79,1,Clothing,3223.07,3223.07,New,0.19,Bank Transfer,Retail,East-David
1071,11/6/2023,David,North,7262.09,47,Food,3942.34,3942.34,Returning,0.03,Credit Card,Retail,North-David
1028,8/31/2023,Eve,North,5403,28,Furniture,2055.28,2055.28,New,0.19,Credit Card,Online,North-Eve
1078,1/1/2024,David,East,8377.57,42,Food,63.41,63.41,Returning,0.03,Cash,Retail,East-David
1095,11/26/2023,Charlie,West,8231.74,7,Food,4257.24,4257.24,Returning,0.03,Bank Transfer,Online,West-Charlie
1052,4/17/2023,Alice,South,8448.93,2,Food,1935.41,1935.41,Returning,0.22,Credit Card,Online,South-Alice
1083,8/14/2023,Eve,West,4902.44,42,Clothing,2505.41,2505.41,New,0.1,Bank Transfer,Online,West-Eve
1016,11/9/2023,Charlie,South,3402.92,24,Furniture,88.44,88.44,New,0.29,Cash,Online,South-Charlie
1069,8/6/2023,Bob,North,7936.43,4,Electronics,2485.86,2485.86,New,0.01,Credit Card,Online,North-Bob
1099,8/29/2023,Alice,West,4567.81,44,Clothing,4933.11,4933.11,Returning,0.13,Bank Transfer,Retail,West-Alice
1012,9/16/2023,David,South,1916.08,19,Electronics,1427.42,1427.42,New,0.03,Cash,Retail,South-David
1025,9/19/2023,Alice,East,8564.24,26,Electronics,2007.32,2007.32,Returning,0.11,Cash,Online,East-Alice
1052,1/5/2023,Bob,North,8837.34,11,Clothing,3451.59,3451.59,New,0.3,Credit Card,Retail,North-Bob
1085,9/18/2023,Eve,East,4716.47,40,Clothing,4083.23,4083.23,New,0.27,Bank Transfer,Retail,East-Eve
1100,2/23/2023,Eve,North,849.43,43,Furniture,2116.09,2116.09,New,0.01,Credit Card,Retail,North-Eve
1053,2/16/2023,Eve,West,3939.48,11,Furniture,1582.86,1582.86,New,0.17,Credit Card,Retail,West-Eve
1023,8/3/2023,David,West,8055.02,45,Food,4692.24,4692.24,Returning,0.19,Bank Transfer,Retail,West-David
1016,6/26/2023,Charlie,North,9027.56,3,Electronics,3401.87,3401.87,Returning,0.06,Bank Transfer,Retail,North-Charlie
1057,1/9/2023,Charlie,North,2114.38,12,Furniture,639.16,639.16,Returning,0.04,Bank Transfer,Retail,North-Charlie
1039,4/9/2023,Alice,North,763.04,3,Food,391.19,391.19,Returning,0.27,Cash,Online,North-Alice
1053,1/20/2023,David,West,8785.77,42,Furniture,2443.57,2443.57,New,0.29,Cash,Online,West-David
1042,8/29/2023,Eve,South,3955.11,27,Clothing,1139.45,1139.45,Returning,0.3,Bank Transfer,Online,South-Eve
1058,3/2/2023,Eve,East,5463.43,49,Furniture,1307.22,1307.22,Returning,0.24,Cash,Retail,East-Eve
1039,6/27/2023,Bob,East,9683.85,2,Electronics,4394.58,4394.58,Returning,0.2,Credit Card,Retail,East-Bob
1014,12/4/2023,Bob,West,758.99,49,Furniture,493.35,493.35,New,0.1,Bank Transfer,Online,West-Bob
1095,3/3/2023,Eve,East,6518.35,16,Electronics,3591.05,3591.05,Returning,0.05,Credit Card,Retail,East-Eve
1005,5/25/2023,Eve,North,833.64,2,Clothing,1392.15,1392.15,Returning,0.02,Bank Transfer,Retail,North-Eve
1035,8/4/2023,David,South,3817.14,30,Electronics,3813.62,3813.62,New,0.21,Credit Card,Online,South-David
1087,1/3/2023,Charlie,East,8057.76,20,Furniture,3625.94,3625.94,New,0.24,Bank Transfer,Online,East-Charlie
1093,6/9/2023,Bob,South,4391.38,38,Food,86.59,86.59,Returning,0.25,Credit Card,Online,South-Bob
1075,8/15/2023,Charlie,North,9972.11,28,Clothing,2570.22,2570.22,Returning,0.27,Bank Transfer,Retail,North-Charlie
1018,9/26/2023,David,East,5634.69,25,Furniture,739.63,739.63,New,0.26,Bank Transfer,Retail,East-David
1076,4/30/2023,Eve,West,3279.51,32,Clothing,4337.82,4337.82,Returning,0.3,Cash,Retail,West-Eve
1009,3/30/2023,Charlie,South,2279.1,10,Clothing,4364.35,4364.35,New,0.07,Credit Card,Online,South-Charlie
1074,11/25/2023,Eve,North,3570.15,42,Furniture,2120.81,2120.81,Returning,0.23,Cash,Online,North-Eve
1058,3/9/2023,Eve,South,3788.08,40,Furniture,2249.76,2249.76,Returning,0.18,Credit Card,Retail,South-Eve
1017,12/23/2023,Alice,East,780.27,33,Food,1551.25,1551.25,Returning,0.08,Cash,Online,East-Alice
1007,4/8/2023,Charlie,East,3758.78,13,Clothing,3597.2,3597.2,Returning,0.29,Bank Transfer,Online,East-Charlie
1046,9/24/2023,Charlie,West,4695.96,41,Clothing,1825.37,1825.37,Returning,0.27,Cash,Retail,West-Charlie
1013,4/15/2023,Eve,North,7255.1,42,Furniture,1375.57,1375.57,New,0.04,Cash,Online,North-Eve
1040,11/19/2023,David,North,6601.62,47,Electronics,2189.54,2189.54,New,0.01,Bank Transfer,Online,North-David
1042,5/3/2023,Alice,West,7116.78,37,Furniture,502.86,502.86,Returning,0.21,Cash,Online,West-Alice
1009,1/29/2023,Eve,West,182.8,16,Clothing,3745.69,3745.69,Returning,0.18,Bank Transfer,Retail,West-Eve
1050,5/17/2023,Bob,North,2254.91,45,Furniture,112.35,112.35,Returning,0.28,Credit Card,Retail,North-Bob
1027,7/14/2023,Bob,South,6650.67,22,Food,3240.2,3240.2,New,0.07,Cash,Online,South-Bob
1066,8/14/2023,Alice,South,4891.49,20,Electronics,955.18,955.18,New,0.03,Bank Transfer,Retail,South-Alice
1005,11/28/2023,David,West,152.6,43,Furniture,1200.4,1200.4,New,0.08,Bank Transfer,Retail,West-David
1029,6/19/2023,Eve,South,8064.5,27,Food,3196.38,3196.38,New,0.01,Cash,Retail,South-Eve
1037,1/9/2023,Charlie,North,7750.81,41,Clothing,4965.07,4965.07,New,0.01,Credit Card,Online,North-Charlie
1038,2/9/2023,Alice,East,5529.35,16,Furniture,3899.7,3899.7,New,0.27,Cash,Retail,East-Alice
1083,1/25/2023,David,East,757.99,34,Clothing,1167.91,1167.91,New,0.11,Bank Transfer,Online,East-David
1008,9/18/2023,Charlie,South,7688.5,32,Food,921.32,921.32,New,0.12,Credit Card,Online,South-Charlie
1065,8/14/2023,Bob,West,5878.76,26,Clothing,4337.85,4337.85,Returning,0.01,Cash,Retail,West-Bob
1086,5/4/2023,Bob,West,7841.4,25,Food,2248.71,2248.71,New,0.08,Bank Transfer,Online,West-Bob
1017,2/7/2023,Charlie,West,7542.3,2,Food,728.41,728.41,New,0.24,Cash,Retail,West-Charlie
1071,11/24/2023,Alice,West,8049.72,12,Food,4317.95,4317.95,New,0.18,Credit Card,Retail,West-Alice
1089,9/8/2023,Bob,West,5228.28,40,Furniture,4089.66,4089.66,New,0.23,Credit Card,Online,West-Bob
1045,6/25/2023,Eve,South,1489.21,9,Clothing,4920.34,4920.34,Returning,0.13,Credit Card,Online,South-Eve
1004,3/31/2023,Charlie,East,6744.46,12,Clothing,4553.23,4553.23,New,0.09,Credit Card,Retail,East-Charlie
1036,2/6/2023,Charlie,East,6242.69,26,Electronics,4266.36,4266.36,Returning,0.14,Credit Card,Retail,East-Charlie
1070,11/12/2023,Bob,South,7448.31,9,Electronics,310.24,310.24,Returning,0.1,Cash,Retail,South-Bob
1031,6/25/2023,Alice,West,1781.82,10,Electronics,566.86,566.86,Returning,0.25,Credit Card,Retail,West-Alice
1019,10/11/2023,Eve,South,2030.25,32,Electronics,2866.47,2866.47,New,0.09,Credit Card,Online,South-Eve
1061,3/22/2023,Alice,East,8915.05,34,Clothing,2680.82,2680.82,New,0.2,Bank Transfer,Online,East-Alice
1054,4/24/2023,David,North,7524.78,48,Food,2316.92,2316.92,New,0.04,Credit Card,Online,North-David
1039,2/9/2023,David,South,9091.46,20,Food,2014.11,2014.11,Returning,0.21,Bank Transfer,Retail,South-David
1091,10/28/2023,Bob,West,7611.28,39,Furniture,2184.49,2184.49,Returning,0.27,Bank Transfer,Online,West-Bob
1074,8/12/2023,Bob,East,6011.84,2,Food,2868.02,2868.02,Returning,0.18,Bank Transfer,Online,East-Bob
1090,11/14/2023,Bob,East,6575.91,1,Clothing,60.28,60.28,Returning,0.17,Cash,Online,East-Bob
1019,12/15/2023,David,East,8902.37,36,Clothing,1340.51,1340.51,New,0.29,Cash,Online,East-David
1039,4/25/2023,Alice,East,5830.19,24,Clothing,2615.48,2615.48,New,0.19,Bank Transfer,Retail,East-Alice
1067,7/5/2023,Alice,West,6360.67,27,Furniture,3624.97,3624.97,New,0.08,Cash,Online,West-Alice
1045,11/19/2023,Bob,North,1649.12,2,Electronics,912.08,912.08,Returning,0.09,Credit Card,Online,North-Bob
1013,2/25/2023,Eve,East,4791.82,31,Food,2757.06,2757.06,Returning,0.21,Cash,Online,East-Eve
1092,2/9/2023,Alice,South,7192.33,14,Clothing,3586.58,3586.58,New,0.22,Credit Card,Online,South-Alice
1058,12/20/2023,David,North,2782.33,2,Clothing,2250.91,2250.91,New,0.09,Credit Card,Retail,North-David
1020,2/9/2023,Charlie,East,2102.32,29,Electronics,184.05,184.05,Returning,0.1,Cash,Retail,East-Charlie
1092,12/13/2023,Charlie,North,3206.89,15,Clothing,2273.88,2273.88,New,0.3,Cash,Online,North-Charlie
1072,8/25/2023,Charlie,South,2490.86,12,Food,1517.4,1517.4,New,0.03,Bank Transfer,Retail,South-Charlie
